user_poll_dt,content_url,picbear_url
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/22580550_123134265020345_6877457008539205632_n.jpg,http://picbear.com/media/1627947606611409717_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/22582052_298501157223601_9078450103596875776_n.jpg,http://picbear.com/media/1627947190729423817_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/22427545_1909325459320015_4327202155132878848_n.jpg,http://picbear.com/media/1624787129181963929_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/22344973_1666789863341638_1838413025376206848_n.jpg,http://picbear.com/media/1623976000675635233_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/22352491_119978128695609_6642439060981809152_n.jpg,http://picbear.com/media/1623963038791246131_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/22278110_1906498156282388_5391193179305279488_n.jpg,http://picbear.com/media/1617910244049307398_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/22277679_144675406142695_5967473929529327616_n.jpg,http://picbear.com/media/1617707915916141280_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/22220622_752489008268038_6328104255857098752_n.jpg,http://picbear.com/media/1617695348279846208_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/22158665_1545545705483452_333423177386426368_n.jpg,http://picbear.com/media/1616780175331470799_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/21985170_352559295165400_1276868861995515904_n.jpg,http://picbear.com/media/1616425903100139889_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/22069471_118182265526963_7807442080959037440_n.jpg,http://picbear.com/media/1613457328248805368_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/21984772_134682183837552_576094675060916224_n.jpg,http://picbear.com/media/1611879307821720001_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/21911061_1925749984413977_2957415914821124096_n.jpg,http://picbear.com/media/1611639688475911156_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/21910083_743940495766701_4738044321347928064_n.jpg,http://picbear.com/media/1611639577544898395_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/21984605_146617189279998_2755982876351660032_n.jpg,http://picbear.com/media/1611639483324165636_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/21980859_256684284853275_3400454560341295104_n.jpg,http://picbear.com/media/1611635972565712435_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/21980576_834417926719980_7385917643884068864_n.jpg,http://picbear.com/media/1611635882891540612_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/21910998_1762162337415469_4253776506636992512_n.jpg,http://picbear.com/media/1611635803384323191_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/21910680_130943577551352_3703215880302231552_n.jpg,http://picbear.com/media/1611634144285460732_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/21980176_169260866963207_3502825724316745728_n.jpg,http://picbear.com/media/1611634044536566155_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/21985144_132774647355077_711699711857262592_n.jpg,http://picbear.com/media/1611633937036443366_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/21910958_1199723486796193_3040755898319372288_n.jpg,http://picbear.com/media/1611255679401036264_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/21909900_1575761455800010_3512756414554570752_n.jpg,http://picbear.com/media/1610999464896937367_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/21879271_471012903285151_5523799242302291968_n.jpg,http://picbear.com/media/1609699937975982657_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/20398504_1513263712060510_2088967909752700928_n.jpg,http://picbear.com/media/1599483172608153807_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/21433655_1916301512027486_7599183905664532480_n.jpg,http://picbear.com/media/1599482762564570848_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/21434099_1911345899187113_3810002704449667072_n.jpg,http://picbear.com/media/1599482442002456229_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/21479715_130495640909061_5268233084574105600_n.jpg,http://picbear.com/media/1598992663561188723_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/21433580_1926833174258186_3747966158171537408_n.jpg,http://picbear.com/media/1598992027184635072_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/21373103_1927582284160966_6602977073264852992_n.jpg,http://picbear.com/media/1598990737268373478_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/21435678_1931255967090480_765699506741182464_n.jpg,http://picbear.com/media/1598864481914821550_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/21433565_682277155300964_7667492727692460032_n.jpg,http://picbear.com/media/1598864397105956696_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/21373348_163214600898912_258454278421610496_n.jpg,http://picbear.com/media/1598864285764128525_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/21433557_1495699807132436_5636613971445284864_n.jpg,http://picbear.com/media/1598369594878678819_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/21373416_115132695831319_2541939229785587712_n.jpg,http://picbear.com/media/1598332927484486088_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/21435336_350768002012592_5447048065053622272_n.jpg,http://picbear.com/media/1597966716770956908_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/21372206_376659716082851_7051480978769838080_n.jpg,http://picbear.com/media/1597398069182584246_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/21372052_1966429693602817_6235833162744725504_n.jpg,http://picbear.com/media/1596641154722923092_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/21147995_1777342219225677_8211238817181466624_n.jpg,http://picbear.com/media/1590787214936455913_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/21149250_1885536808436565_2995707858957369344_n.jpg,http://picbear.com/media/1590740072410756868_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/21107314_368218053596043_6170069272048435200_n.jpg,http://picbear.com/media/1588906904879758545_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/20905191_719135758287502_2829046446219591680_n.jpg,http://picbear.com/media/1583770678573134585_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/20902022_1865180690165858_4056391638052765696_n.jpg,http://picbear.com/media/1583769464196064015_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/20837824_260896434424981_5500673768286060544_n.jpg,http://picbear.com/media/1582815213739379092_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/20687988_198786703991835_2769155120141697024_n.jpg,http://picbear.com/media/1577094590501374387_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/20688713_1449304365155536_5174670529155563520_n.jpg,http://picbear.com/media/1577094303367679777_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/20687239_1884581521868445_600867071466668032_n.jpg,http://picbear.com/media/1577093338946140670_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/20633411_682435218626582_8970546514938036224_n.jpg,http://picbear.com/media/1576383704006636210_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/20635425_107589666618234_7038753246915067904_n.jpg,http://picbear.com/media/1576382941314399788_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/20633493_219374458589890_7511699072567214080_n.jpg,http://picbear.com/media/1576380221769624916_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/20633989_2026980850868219_91013217450459136_n.jpg,http://picbear.com/media/1574888332532837947_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/20633448_1074761249322407_748819722627186688_n.jpg,http://picbear.com/media/1574886276644412281_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/20583086_136442150285264_4808754133173534720_n.jpg,http://picbear.com/media/1574299086877029807_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/20479051_139555093300163_3427648940344868864_n.jpg,http://picbear.com/media/1571938942998489672_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/20478562_1327234687375422_803990067897958400_n.jpg,http://picbear.com/media/1571313952837885704_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/20482694_567647160026122_4204655098816626688_n.jpg,http://picbear.com/media/1571160810502689937_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/20478600_330692044047209_5942638057801908224_n.jpg,http://picbear.com/media/1570009167291705861_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/20398516_157080064846962_2125288906281713664_n.jpg,http://picbear.com/media/1569852325345345784_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/20479225_1988607404692466_284022046936006656_n.jpg,http://picbear.com/media/1567708619389327263_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/20347429_152826268603051_6709794842651656192_n.jpg,http://picbear.com/media/1566891402682741863_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/20393712_336586903458876_1901266882455928832_n.jpg,http://picbear.com/media/1566341374692109858_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/20213850_451151968601050_3681485965714522112_n.jpg,http://picbear.com/media/1564679323582435938_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/20180797_481875028850033_8218014918364889088_n.jpg,http://picbear.com/media/1564096303423001044_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/20067212_157297661496278_4494917157708103680_n.jpg,http://picbear.com/media/1563326520930779854_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/20213888_116700048966707_7477841914092322816_n.jpg,http://picbear.com/media/1562515700864989077_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/20066897_1099661373467127_6157582079837077504_n.jpg,http://picbear.com/media/1562515616349606541_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/19985346_820647514776628_3082897795305177088_n.jpg,http://picbear.com/media/1562515527506031366_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/20067062_873074356176442_7165987864897912832_n.jpg,http://picbear.com/media/1562457211463442627_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/20065953_1471184516273047_7723182128350887936_n.jpg,http://picbear.com/media/1561812179827935966_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/20065825_204731023388950_4137670367961415680_n.jpg,http://picbear.com/media/1560311032973830684_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/19955066_485474965139133_2389278018863366144_n.jpg,http://picbear.com/media/1558862591651331718_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/19955381_729579670576913_678033211275608064_n.jpg,http://picbear.com/media/1558129261167508951_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/20065651_153177161906242_1579552735106170880_n.jpg,http://picbear.com/media/1557380316682069854_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/19955676_184602152077568_9081465428336705536_n.jpg,http://picbear.com/media/1556672416825356182_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/19955319_248428702323049_3134706203385397248_n.jpg,http://picbear.com/media/1555328591502591201_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/19954913_1406023106111904_3382116110844297216_n.jpg,http://picbear.com/media/1555191986745945100_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/19955148_314015942343890_9092855668720795648_n.jpg,http://picbear.com/media/1554542932521293161_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/19764394_1805499333096506_7439823348919435264_n.jpg,http://picbear.com/media/1553874876715423523_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/19762017_1054408868028809_232229414270664704_n.jpg,http://picbear.com/media/1552983223620196048_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/19932437_1880324398896247_4791804074804641792_n.jpg,http://picbear.com/media/1552300259680780082_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/19764928_1984757921748113_4563772333935820800_n.jpg,http://picbear.com/media/1551706298268342906_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/19534462_282418782166495_2625651724387352576_n.jpg,http://picbear.com/media/1548772143586996704_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/19429452_1557037454348990_1599135891895353344_n.jpg,http://picbear.com/media/1547895632650733230_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/19534343_1369709396482631_3115864297821962240_n.jpg,http://picbear.com/media/1547241039168149016_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/19429266_1852694434990762_9137604872848277504_n.jpg,http://picbear.com/media/1546673352545180998_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/19429189_1803420086351201_8385643733831385088_n.jpg,http://picbear.com/media/1545090825414128806_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/19379395_699652450237148_2084397905635966976_n.jpg,http://picbear.com/media/1544386349636200063_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/19428619_146788105888783_2765597581550551040_n.jpg,http://picbear.com/media/1543592087105500386_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/19425133_434029836995786_4591978264636948480_n.jpg,http://picbear.com/media/1542951396356452724_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/19366986_1963223223949952_3185496175935488000_n.jpg,http://picbear.com/media/1542171772466972025_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/19367066_100668387219458_694960815555477504_n.jpg,http://picbear.com/media/1541470166112913758_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/19227519_445925219118440_6844881932161908736_n.jpg,http://picbear.com/media/1540738201277447626_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/19121849_1899868730252895_1020950748877291520_n.jpg,http://picbear.com/media/1540051321401883949_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/19121805_232561157238721_6245845521785683968_n.jpg,http://picbear.com/media/1539341012244438513_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/19367070_2068207170076822_8909747769644679168_n.jpg,http://picbear.com/media/1538732067519871382_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/19052041_826857830772787_6024066226802655232_n.jpg,http://picbear.com/media/1537787183136966552_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/19122038_120684631857338_6611275160534122496_n.jpg,http://picbear.com/media/1537161992304099352_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/19051631_1178090649003489_418197830285393920_n.jpg,http://picbear.com/media/1536402025162886841_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/sh0.08/e35/p640x640/19120996_1812192079093743_6062396774104956928_n.jpg,http://picbear.com/media/1535703855604735764_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/19051753_1498702183527615_3355916917712879616_n.jpg,http://picbear.com/media/1534964383393093245_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/19050466_682993118569071_6878855037573922816_n.jpg,http://picbear.com/media/1534267960234294301_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/18947542_1705411809762175_2296064326458408960_n.jpg,http://picbear.com/media/1533508833245484962_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/18888823_473472709656912_3197203015538835456_n.jpg,http://picbear.com/media/1532736521906731599_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/18947745_130857474157823_8033993909241643008_n.jpg,http://picbear.com/media/1532735102554258981_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/18888483_310231519417786_8256012468262797312_n.jpg,http://picbear.com/media/1532352936205024124_3668034122
October 18 2017 - 17:17,https://scontent.cdninstagram.com/t51.2885-15/e35/18949761_184220402108862_6316611378639536128_n.jpg,http://picbear.com/media/1532342736026810613_3668034122
